date,last day of the month,dataset type,number of datasets
31/01/2020,1,op_datpro,6184
31/01/2020,1,pdf,2186
31/01/2020,1,csv,1738
31/01/2020,1,xml,1499
31/01/2020,1,xls,1085
31/01/2020,1,odf,1019
31/01/2020,1,fmx4,576
31/01/2020,1,xlsx,353
31/01/2020,1,mdb,316
31/01/2020,1,rdf_xml,288
31/01/2020,1,json,172
31/01/2020,1,doc,128
31/01/2020,1,txt,120
31/01/2020,1,dbf,94
31/01/2020,1,sparqlq,59
31/01/2020,1,rdf_n_triples,49
31/01/2020,1,rdf_turtle,44
31/01/2020,1,png,36
31/01/2020,1,rdfa,36
31/01/2020,1,json_ld,36
31/01/2020,1,pptx,32
31/01/2020,1,rss,25
31/01/2020,1,fmx3,22
31/01/2020,1,ppt,11
31/01/2020,1,tiff,10
31/01/2020,1,rdf,7
31/01/2020,1,arc,6
31/01/2020,1,jpeg,6
31/01/2020,1,ods,4
31/01/2020,1,tar,3
31/01/2020,1,map_srvc,2
31/01/2020,1,kml,2
31/01/2020,1,gif,2
31/01/2020,1,shp,1
31/01/2020,1,dtd_xml,1
31/01/2020,1,e00,1
01/02/2020,0,zip,25604
01/02/2020,0,tsv,8891
01/02/2020,0,html,6269
01/02/2020,0,op_datpro,6187
01/02/2020,0,pdf,2186
01/02/2020,0,csv,1738
01/02/2020,0,xml,1499
01/02/2020,0,xls,1085
01/02/2020,0,odf,1019
01/02/2020,0,fmx4,576
01/02/2020,0,xlsx,353
01/02/2020,0,mdb,316
01/02/2020,0,rdf_xml,288
01/02/2020,0,json,172
01/02/2020,0,doc,128
01/02/2020,0,txt,120
01/02/2020,0,dbf,94
01/02/2020,0,sparqlq,59
01/02/2020,0,rdf_n_triples,49
01/02/2020,0,rdf_turtle,44
01/02/2020,0,png,36
01/02/2020,0,rdfa,36
01/02/2020,0,json_ld,36
01/02/2020,0,pptx,32
01/02/2020,0,rss,25
01/02/2020,0,fmx3,22
01/02/2020,0,ppt,11
01/02/2020,0,tiff,10
01/02/2020,0,rdf,7
01/02/2020,0,arc,6
01/02/2020,0,jpeg,6
01/02/2020,0,ods,4
01/02/2020,0,tar,3
01/02/2020,0,map_srvc,2
01/02/2020,0,kml,2
01/02/2020,0,gif,2
01/02/2020,0,shp,1
01/02/2020,0,dtd_xml,1
01/02/2020,0,e00,1
02/02/2020,0,zip,25604
02/02/2020,0,tsv,8891
02/02/2020,0,html,6269
02/02/2020,0,op_datpro,6187
02/02/2020,0,pdf,2186
02/02/2020,0,csv,1738
02/02/2020,0,xml,1499
02/02/2020,0,xls,1085
02/02/2020,0,odf,1019
02/02/2020,0,fmx4,576
02/02/2020,0,xlsx,353
02/02/2020,0,mdb,316
02/02/2020,0,rdf_xml,288
02/02/2020,0,json,172
02/02/2020,0,doc,128
02/02/2020,0,txt,120
02/02/2020,0,dbf,94
02/02/2020,0,sparqlq,59
02/02/2020,0,rdf_n_triples,49
02/02/2020,0,rdf_turtle,44
02/02/2020,0,png,36
02/02/2020,0,rdfa,36
02/02/2020,0,json_ld,36
02/02/2020,0,pptx,32
02/02/2020,0,rss,25
02/02/2020,0,fmx3,22
02/02/2020,0,ppt,11
02/02/2020,0,tiff,10
02/02/2020,0,rdf,7
02/02/2020,0,arc,6
02/02/2020,0,jpeg,6
02/02/2020,0,ods,4
02/02/2020,0,tar,3
02/02/2020,0,map_srvc,2
02/02/2020,0,kml,2
02/02/2020,0,gif,2
02/02/2020,0,shp,1
02/02/2020,0,dtd_xml,1
02/02/2020,0,e00,1
03/02/2020,0,zip,25644
03/02/2020,0,tsv,8911
03/02/2020,0,html,6269
03/02/2020,0,op_datpro,6241
03/02/2020,0,pdf,2186
03/02/2020,0,csv,1738
03/02/2020,0,xml,1499
03/02/2020,0,xls,1085
03/02/2020,0,odf,1019
03/02/2020,0,fmx4,576
03/02/2020,0,xlsx,353
03/02/2020,0,mdb,316
03/02/2020,0,rdf_xml,288
03/02/2020,0,json,172
03/02/2020,0,doc,128
03/02/2020,0,txt,120
03/02/2020,0,dbf,94
03/02/2020,0,sparqlq,59
03/02/2020,0,rdf_n_triples,49
03/02/2020,0,rdf_turtle,44
03/02/2020,0,png,36
03/02/2020,0,rdfa,36
03/02/2020,0,json_ld,36
03/02/2020,0,pptx,32
03/02/2020,0,rss,25
03/02/2020,0,fmx3,22
03/02/2020,0,ppt,11
03/02/2020,0,tiff,10
03/02/2020,0,rdf,7
03/02/2020,0,arc,6
03/02/2020,0,jpeg,6
03/02/2020,0,ods,4
03/02/2020,0,tar,3
03/02/2020,0,map_srvc,2
03/02/2020,0,kml,2
03/02/2020,0,gif,2
03/02/2020,0,shp,1
03/02/2020,0,dtd_xml,1
03/02/2020,0,e00,1
04/02/2020,0,zip,25644
04/02/2020,0,tsv,8911
04/02/2020,0,html,6269
04/02/2020,0,op_datpro,6241
04/02/2020,0,pdf,2186
04/02/2020,0,csv,1738
04/02/2020,0,xml,1499
04/02/2020,0,xls,1085
04/02/2020,0,odf,1019
04/02/2020,0,fmx4,576
04/02/2020,0,xlsx,353
04/02/2020,0,mdb,316
04/02/2020,0,rdf_xml,288
04/02/2020,0,json,172
04/02/2020,0,doc,128
04/02/2020,0,txt,120
04/02/2020,0,dbf,94
04/02/2020,0,sparqlq,59
04/02/2020,0,rdf_n_triples,49
04/02/2020,0,rdf_turtle,44
04/02/2020,0,png,36
04/02/2020,0,rdfa,36
04/02/2020,0,json_ld,36
04/02/2020,0,pptx,32
04/02/2020,0,rss,25
04/02/2020,0,fmx3,22
04/02/2020,0,ppt,11
04/02/2020,0,tiff,10
04/02/2020,0,rdf,7
04/02/2020,0,arc,6
04/02/2020,0,jpeg,6
04/02/2020,0,ods,4
04/02/2020,0,tar,3
04/02/2020,0,map_srvc,2
04/02/2020,0,kml,2
04/02/2020,0,gif,2
04/02/2020,0,shp,1
04/02/2020,0,dtd_xml,1
04/02/2020,0,e00,1
05/02/2020,0,zip,25644
05/02/2020,0,tsv,8911
05/02/2020,0,html,6269
05/02/2020,0,op_datpro,6241
05/02/2020,0,pdf,2186
05/02/2020,0,csv,1738
05/02/2020,0,xml,1499
05/02/2020,0,xls,1085
05/02/2020,0,odf,1019
05/02/2020,0,fmx4,576
05/02/2020,0,xlsx,353
05/02/2020,0,mdb,316
05/02/2020,0,rdf_xml,288
05/02/2020,0,json,172
05/02/2020,0,doc,128
05/02/2020,0,txt,120
05/02/2020,0,dbf,94
05/02/2020,0,sparqlq,59
05/02/2020,0,rdf_n_triples,49
05/02/2020,0,rdf_turtle,44
05/02/2020,0,png,36
05/02/2020,0,rdfa,36
05/02/2020,0,json_ld,36
05/02/2020,0,pptx,32
05/02/2020,0,rss,25
05/02/2020,0,fmx3,22
05/02/2020,0,ppt,11
05/02/2020,0,tiff,10
05/02/2020,0,rdf,7
05/02/2020,0,arc,6
05/02/2020,0,jpeg,6
05/02/2020,0,ods,4
05/02/2020,0,tar,3
05/02/2020,0,map_srvc,2
05/02/2020,0,kml,2
05/02/2020,0,gif,2
05/02/2020,0,shp,1
05/02/2020,0,dtd_xml,1
05/02/2020,0,e00,1
06/02/2020,0,zip,25644
06/02/2020,0,tsv,8911
06/02/2020,0,html,6273
06/02/2020,0,op_datpro,6241
06/02/2020,0,pdf,2185
06/02/2020,0,csv,1738
06/02/2020,0,xml,1499
06/02/2020,0,xls,1085
06/02/2020,0,odf,1019
06/02/2020,0,fmx4,576
06/02/2020,0,xlsx,357
06/02/2020,0,mdb,316
06/02/2020,0,rdf_xml,288
06/02/2020,0,json,172
06/02/2020,0,doc,128
06/02/2020,0,txt,120
06/02/2020,0,dbf,94
06/02/2020,0,sparqlq,59
06/02/2020,0,rdf_n_triples,49
06/02/2020,0,rdf_turtle,44
06/02/2020,0,png,36
06/02/2020,0,rdfa,36
06/02/2020,0,json_ld,36
06/02/2020,0,pptx,32
06/02/2020,0,fmx3,22
06/02/2020,0,rss,21
06/02/2020,0,ppt,11
06/02/2020,0,tiff,10
06/02/2020,0,rdf,7
06/02/2020,0,arc,6
06/02/2020,0,jpeg,6
06/02/2020,0,ods,4
06/02/2020,0,tar,3
06/02/2020,0,map_srvc,2
06/02/2020,0,kml,2
06/02/2020,0,gif,2
06/02/2020,0,shp,1
06/02/2020,0,dtd_xml,1
06/02/2020,0,e00,1
07/02/2020,0,zip,25644
07/02/2020,0,tsv,8911
07/02/2020,0,html,6273
07/02/2020,0,op_datpro,6241
07/02/2020,0,pdf,2185
07/02/2020,0,csv,1738
07/02/2020,0,xml,1500
07/02/2020,0,xls,1087
07/02/2020,0,odf,1019
07/02/2020,0,fmx4,576
07/02/2020,0,xlsx,358
07/02/2020,0,mdb,316
07/02/2020,0,rdf_xml,288
07/02/2020,0,json,172
07/02/2020,0,doc,128
07/02/2020,0,txt,120
07/02/2020,0,dbf,94
07/02/2020,0,sparqlq,59
07/02/2020,0,rdf_n_triples,49
07/02/2020,0,rdf_turtle,44
07/02/2020,0,png,36
07/02/2020,0,rdfa,36
07/02/2020,0,json_ld,36
07/02/2020,0,pptx,32
07/02/2020,0,fmx3,22
07/02/2020,0,rss,21
07/02/2020,0,ppt,11
07/02/2020,0,tiff,10
07/02/2020,0,rdf,7
07/02/2020,0,arc,6
07/02/2020,0,jpeg,6
07/02/2020,0,ods,4
07/02/2020,0,tar,3
07/02/2020,0,map_srvc,2
07/02/2020,0,kml,2
07/02/2020,0,gif,2
07/02/2020,0,shp,1
07/02/2020,0,dtd_xml,1
07/02/2020,0,e00,1
08/02/2020,0,zip,25644
08/02/2020,0,tsv,8911
08/02/2020,0,html,6273
08/02/2020,0,op_datpro,6241
08/02/2020,0,pdf,2185
08/02/2020,0,csv,1738
08/02/2020,0,xml,1500
08/02/2020,0,xls,1087
08/02/2020,0,odf,1019
08/02/2020,0,fmx4,576
08/02/2020,0,xlsx,358
08/02/2020,0,mdb,316
08/02/2020,0,rdf_xml,288
08/02/2020,0,json,172
08/02/2020,0,doc,128
08/02/2020,0,txt,120
08/02/2020,0,dbf,94
08/02/2020,0,sparqlq,59
08/02/2020,0,rdf_n_triples,49
08/02/2020,0,rdf_turtle,44
08/02/2020,0,png,36
08/02/2020,0,rdfa,36
08/02/2020,0,json_ld,36
08/02/2020,0,pptx,32
08/02/2020,0,fmx3,22
08/02/2020,0,rss,21
08/02/2020,0,ppt,11
08/02/2020,0,tiff,10
08/02/2020,0,rdf,7
08/02/2020,0,arc,6
08/02/2020,0,jpeg,6
08/02/2020,0,ods,4
08/02/2020,0,tar,3
08/02/2020,0,map_srvc,2
08/02/2020,0,kml,2
08/02/2020,0,gif,2
08/02/2020,0,shp,1
08/02/2020,0,dtd_xml,1
08/02/2020,0,e00,1
09/02/2020,0,zip,25644
09/02/2020,0,tsv,8911
09/02/2020,0,html,6273
09/02/2020,0,op_datpro,6241
09/02/2020,0,pdf,2185
09/02/2020,0,csv,1738
09/02/2020,0,xml,1500
09/02/2020,0,xls,1087
09/02/2020,0,odf,1019
09/02/2020,0,fmx4,576
09/02/2020,0,xlsx,358
09/02/2020,0,mdb,316
09/02/2020,0,rdf_xml,288
09/02/2020,0,json,172
09/02/2020,0,doc,128
09/02/2020,0,txt,120
09/02/2020,0,dbf,94
09/02/2020,0,sparqlq,59
09/02/2020,0,rdf_n_triples,49
09/02/2020,0,rdf_turtle,44
09/02/2020,0,png,36
09/02/2020,0,rdfa,36
09/02/2020,0,json_ld,36
09/02/2020,0,pptx,32
09/02/2020,0,fmx3,22
09/02/2020,0,rss,21
09/02/2020,0,ppt,11
09/02/2020,0,tiff,10
09/02/2020,0,rdf,7
09/02/2020,0,arc,6
09/02/2020,0,jpeg,6
09/02/2020,0,ods,4
09/02/2020,0,tar,3
09/02/2020,0,map_srvc,2
09/02/2020,0,kml,2
09/02/2020,0,gif,2
09/02/2020,0,shp,1
09/02/2020,0,dtd_xml,1
09/02/2020,0,e00,1
10/02/2020,0,zip,25644
10/02/2020,0,tsv,8911
10/02/2020,0,html,6273
10/02/2020,0,op_datpro,6241
10/02/2020,0,pdf,2185
10/02/2020,0,csv,1738
10/02/2020,0,xml,1500
10/02/2020,0,xls,1087
10/02/2020,0,odf,1019
10/02/2020,0,fmx4,576
10/02/2020,0,xlsx,358
10/02/2020,0,mdb,316
10/02/2020,0,rdf_xml,288
10/02/2020,0,json,172
10/02/2020,0,doc,128
10/02/2020,0,txt,120
10/02/2020,0,dbf,94
10/02/2020,0,sparqlq,59
10/02/2020,0,rdf_n_triples,49
10/02/2020,0,rdf_turtle,44
10/02/2020,0,png,36
10/02/2020,0,rdfa,36
10/02/2020,0,json_ld,36
10/02/2020,0,pptx,32
10/02/2020,0,fmx3,22
10/02/2020,0,rss,21
10/02/2020,0,ppt,11
10/02/2020,0,tiff,10
10/02/2020,0,rdf,7
10/02/2020,0,arc,6
10/02/2020,0,jpeg,6
10/02/2020,0,ods,4
10/02/2020,0,tar,3
10/02/2020,0,map_srvc,2
10/02/2020,0,kml,2
10/02/2020,0,gif,2
10/02/2020,0,shp,1
10/02/2020,0,dtd_xml,1
10/02/2020,0,e00,1
11/02/2020,0,zip,25660
11/02/2020,0,tsv,8911
11/02/2020,0,html,6272
11/02/2020,0,op_datpro,6241
11/02/2020,0,pdf,2186
11/02/2020,0,csv,1740
11/02/2020,0,xml,1501
11/02/2020,0,xls,1087
11/02/2020,0,odf,1019
11/02/2020,0,fmx4,576
11/02/2020,0,xlsx,358
11/02/2020,0,mdb,317
11/02/2020,0,rdf_xml,288
11/02/2020,0,json,172
11/02/2020,0,doc,128
11/02/2020,0,txt,120
11/02/2020,0,dbf,94
11/02/2020,0,sparqlq,59
11/02/2020,0,rdf_n_triples,49
11/02/2020,0,rdf_turtle,44
11/02/2020,0,png,36
11/02/2020,0,rdfa,36
11/02/2020,0,json_ld,36
11/02/2020,0,pptx,32
11/02/2020,0,fmx3,22
11/02/2020,0,rss,21
11/02/2020,0,ppt,11
11/02/2020,0,tiff,10
11/02/2020,0,rdf,7
11/02/2020,0,arc,6
11/02/2020,0,jpeg,6
11/02/2020,0,ods,4
11/02/2020,0,tar,3
11/02/2020,0,map_srvc,2
11/02/2020,0,kml,2
11/02/2020,0,gif,2
11/02/2020,0,shp,1
11/02/2020,0,dtd_xml,1
11/02/2020,0,e00,1
12/02/2020,0,zip,25284
12/02/2020,0,tsv,8621
12/02/2020,0,html,6272
12/02/2020,0,op_datpro,5869
12/02/2020,0,pdf,2186
12/02/2020,0,csv,1740
12/02/2020,0,xml,1501
12/02/2020,0,xls,1087
12/02/2020,0,odf,1019
12/02/2020,0,fmx4,576
12/02/2020,0,xlsx,358
12/02/2020,0,mdb,317
12/02/2020,0,rdf_xml,288
12/02/2020,0,json,172
12/02/2020,0,doc,128
12/02/2020,0,txt,120
12/02/2020,0,dbf,94
12/02/2020,0,sparqlq,59
12/02/2020,0,rdf_n_triples,49
12/02/2020,0,rdf_turtle,44
12/02/2020,0,png,36
12/02/2020,0,rdfa,36
12/02/2020,0,json_ld,36
12/02/2020,0,pptx,32
12/02/2020,0,fmx3,22
12/02/2020,0,rss,21
12/02/2020,0,ppt,11
12/02/2020,0,tiff,10
12/02/2020,0,rdf,7
12/02/2020,0,arc,6
12/02/2020,0,jpeg,6
12/02/2020,0,ods,4
12/02/2020,0,tar,3
12/02/2020,0,map_srvc,2
12/02/2020,0,kml,2
12/02/2020,0,gif,2
12/02/2020,0,shp,1
12/02/2020,0,dtd_xml,1
12/02/2020,0,e00,1
13/02/2020,0,zip,25068
13/02/2020,0,tsv,8513
13/02/2020,0,html,6272
13/02/2020,0,op_datpro,5707
13/02/2020,0,pdf,2186
13/02/2020,0,csv,1740
13/02/2020,0,xml,1501
13/02/2020,0,xls,1087
13/02/2020,0,odf,1019
13/02/2020,0,fmx4,576
13/02/2020,0,xlsx,358
13/02/2020,0,mdb,317
13/02/2020,0,rdf_xml,288
13/02/2020,0,json,172
13/02/2020,0,doc,128
13/02/2020,0,txt,120
13/02/2020,0,dbf,94
13/02/2020,0,sparqlq,58
13/02/2020,0,rdf_n_triples,49
13/02/2020,0,rdf_turtle,44
13/02/2020,0,png,36
13/02/2020,0,rdfa,36
13/02/2020,0,json_ld,36
13/02/2020,0,pptx,32
13/02/2020,0,fmx3,22
13/02/2020,0,rss,21
13/02/2020,0,ppt,11
13/02/2020,0,tiff,10
13/02/2020,0,rdf,7
13/02/2020,0,arc,6
13/02/2020,0,jpeg,6
13/02/2020,0,ods,4
13/02/2020,0,tar,3
13/02/2020,0,map_srvc,2
13/02/2020,0,kml,2
13/02/2020,0,gif,2
13/02/2020,0,shp,1
13/02/2020,0,dtd_xml,1
13/02/2020,0,e00,1
14/02/2020,0,zip,25068
14/02/2020,0,tsv,8513
14/02/2020,0,html,6272
14/02/2020,0,op_datpro,5707
14/02/2020,0,pdf,2186
14/02/2020,0,csv,1740
14/02/2020,0,xml,1501
14/02/2020,0,xls,1087
14/02/2020,0,odf,1019
14/02/2020,0,fmx4,576
14/02/2020,0,xlsx,358
14/02/2020,0,mdb,317
14/02/2020,0,rdf_xml,288
14/02/2020,0,json,172
14/02/2020,0,doc,128
14/02/2020,0,txt,120
14/02/2020,0,dbf,94
14/02/2020,0,sparqlq,58
14/02/2020,0,rdf_n_triples,49
14/02/2020,0,rdf_turtle,44
14/02/2020,0,png,36
14/02/2020,0,rdfa,36
14/02/2020,0,json_ld,36
14/02/2020,0,pptx,32
14/02/2020,0,fmx3,22
14/02/2020,0,rss,21
14/02/2020,0,ppt,11
14/02/2020,0,tiff,10
14/02/2020,0,rdf,7
14/02/2020,0,arc,6
14/02/2020,0,jpeg,6
14/02/2020,0,ods,4
14/02/2020,0,tar,3
14/02/2020,0,map_srvc,2
14/02/2020,0,kml,2
14/02/2020,0,gif,2
14/02/2020,0,shp,1
14/02/2020,0,dtd_xml,1
14/02/2020,0,e00,1
15/02/2020,0,zip,25068
15/02/2020,0,tsv,8513
15/02/2020,0,html,6272
15/02/2020,0,op_datpro,5707
15/02/2020,0,pdf,2186
15/02/2020,0,csv,1740
15/02/2020,0,xml,1503
15/02/2020,0,xls,1087
15/02/2020,0,odf,1019
15/02/2020,0,fmx4,576
15/02/2020,0,xlsx,358
15/02/2020,0,mdb,317
15/02/2020,0,rdf_xml,288
15/02/2020,0,json,172
15/02/2020,0,doc,128
15/02/2020,0,txt,120
15/02/2020,0,dbf,94
15/02/2020,0,sparqlq,58
15/02/2020,0,rdf_n_triples,49
15/02/2020,0,rdf_turtle,44
15/02/2020,0,png,36
15/02/2020,0,rdfa,36
15/02/2020,0,json_ld,36
15/02/2020,0,pptx,32
15/02/2020,0,fmx3,22
15/02/2020,0,rss,21
15/02/2020,0,ppt,11
15/02/2020,0,tiff,10
15/02/2020,0,rdf,7
15/02/2020,0,arc,6
15/02/2020,0,jpeg,6
15/02/2020,0,ods,4
15/02/2020,0,tar,3
15/02/2020,0,map_srvc,2
15/02/2020,0,kml,2
15/02/2020,0,gif,2
15/02/2020,0,shp,1
15/02/2020,0,dtd_xml,1
15/02/2020,0,e00,1
16/02/2020,0,zip,25068
16/02/2020,0,tsv,8513
16/02/2020,0,html,6272
16/02/2020,0,op_datpro,5707
16/02/2020,0,pdf,2186
16/02/2020,0,csv,1740
16/02/2020,0,xml,1503
16/02/2020,0,xls,1087
16/02/2020,0,odf,1019
16/02/2020,0,fmx4,576
16/02/2020,0,xlsx,358
16/02/2020,0,mdb,317
16/02/2020,0,rdf_xml,288
16/02/2020,0,json,172
16/02/2020,0,doc,128
16/02/2020,0,txt,120
16/02/2020,0,dbf,94
16/02/2020,0,sparqlq,58
16/02/2020,0,rdf_n_triples,49
16/02/2020,0,rdf_turtle,44
16/02/2020,0,png,36
16/02/2020,0,rdfa,36
16/02/2020,0,json_ld,36
16/02/2020,0,pptx,32
16/02/2020,0,fmx3,22
16/02/2020,0,rss,21
16/02/2020,0,ppt,11
16/02/2020,0,tiff,10
16/02/2020,0,rdf,7
16/02/2020,0,arc,6
16/02/2020,0,jpeg,6
16/02/2020,0,ods,4
16/02/2020,0,tar,3
16/02/2020,0,map_srvc,2
16/02/2020,0,kml,2
16/02/2020,0,gif,2
16/02/2020,0,shp,1
16/02/2020,0,dtd_xml,1
16/02/2020,0,e00,1
17/02/2020,0,zip,25068
17/02/2020,0,tsv,8513
17/02/2020,0,html,6272
17/02/2020,0,op_datpro,5707
17/02/2020,0,pdf,2186
17/02/2020,0,csv,1740
17/02/2020,0,xml,1503
17/02/2020,0,xls,1087
17/02/2020,0,odf,1019
17/02/2020,0,fmx4,576
17/02/2020,0,xlsx,358
17/02/2020,0,mdb,317
17/02/2020,0,rdf_xml,288
17/02/2020,0,json,172
17/02/2020,0,doc,128
17/02/2020,0,txt,120
17/02/2020,0,dbf,94
17/02/2020,0,sparqlq,58
17/02/2020,0,rdf_n_triples,49
17/02/2020,0,rdf_turtle,44
17/02/2020,0,png,36
17/02/2020,0,rdfa,36
17/02/2020,0,json_ld,36
17/02/2020,0,pptx,32
17/02/2020,0,fmx3,22
17/02/2020,0,rss,21
17/02/2020,0,ppt,11
17/02/2020,0,tiff,10
17/02/2020,0,rdf,7
17/02/2020,0,arc,6
17/02/2020,0,jpeg,6
17/02/2020,0,ods,4
17/02/2020,0,tar,3
17/02/2020,0,map_srvc,2
17/02/2020,0,kml,2
17/02/2020,0,gif,2
17/02/2020,0,shp,1
17/02/2020,0,dtd_xml,1
17/02/2020,0,e00,1
18/02/2020,0,zip,25068
18/02/2020,0,tsv,8513
18/02/2020,0,html,6274
18/02/2020,0,op_datpro,5707
18/02/2020,0,pdf,2210
18/02/2020,0,csv,1740
18/02/2020,0,xml,1503
18/02/2020,0,xls,1087
18/02/2020,0,odf,1019
18/02/2020,0,fmx4,576
18/02/2020,0,xlsx,359
18/02/2020,0,mdb,317
18/02/2020,0,rdf_xml,288
18/02/2020,0,json,172
18/02/2020,0,doc,128
18/02/2020,0,txt,120
18/02/2020,0,dbf,94
18/02/2020,0,sparqlq,58
18/02/2020,0,rdf_n_triples,49
18/02/2020,0,rdf_turtle,44
18/02/2020,0,png,36
18/02/2020,0,rdfa,36
18/02/2020,0,json_ld,36
18/02/2020,0,pptx,32
18/02/2020,0,fmx3,22
18/02/2020,0,rss,21
18/02/2020,0,ppt,11
18/02/2020,0,tiff,10
18/02/2020,0,rdf,7
18/02/2020,0,arc,6
18/02/2020,0,jpeg,6
18/02/2020,0,ods,4
18/02/2020,0,tar,3
18/02/2020,0,map_srvc,2
18/02/2020,0,kml,2
18/02/2020,0,gif,2
18/02/2020,0,shp,1
18/02/2020,0,dtd_xml,1
18/02/2020,0,e00,1
19/02/2020,0,zip,25068
19/02/2020,0,tsv,8513
19/02/2020,0,html,6274
19/02/2020,0,op_datpro,5707
19/02/2020,0,pdf,2219
19/02/2020,0,csv,1740
19/02/2020,0,xml,1503
19/02/2020,0,xls,1087
19/02/2020,0,odf,1019
19/02/2020,0,fmx4,467
19/02/2020,0,xlsx,359
19/02/2020,0,mdb,317
19/02/2020,0,rdf_xml,288
19/02/2020,0,json,172
19/02/2020,0,doc,128
19/02/2020,0,txt,120
19/02/2020,0,map_prvw,115
19/02/2020,0,dbf,94
19/02/2020,0,sparqlq,58
19/02/2020,0,rdf_n_triples,49
19/02/2020,0,rdf_turtle,44
19/02/2020,0,png,36
19/02/2020,0,rdfa,36
19/02/2020,0,json_ld,36
19/02/2020,0,pptx,32
19/02/2020,0,rss,21
19/02/2020,0,fmx3,17
19/02/2020,0,ppt,11
19/02/2020,0,tiff,10
19/02/2020,0,rdf,7
19/02/2020,0,jpeg,6
19/02/2020,0,arc,6
19/02/2020,0,ods,4
19/02/2020,0,tar,3
19/02/2020,0,map_srvc,2
19/02/2020,0,kml,2
19/02/2020,0,gif,2
19/02/2020,0,shp,1
19/02/2020,0,dtd_xml,1
20/02/2020,0,zip,24998
20/02/2020,0,tsv,8478
20/02/2020,0,html,6274
20/02/2020,0,op_datpro,5635
20/02/2020,0,pdf,2220
20/02/2020,0,csv,1740
20/02/2020,0,xml,1503
20/02/2020,0,xls,1088
20/02/2020,0,odf,1019
20/02/2020,0,fmx4,490
20/02/2020,0,xlsx,359
20/02/2020,0,mdb,317
20/02/2020,0,rdf_xml,288
20/02/2020,0,json,172
20/02/2020,0,doc,128
20/02/2020,0,txt,120
20/02/2020,0,map_prvw,115
20/02/2020,0,dbf,94
20/02/2020,0,sparqlq,58
20/02/2020,0,rdf_n_triples,49
20/02/2020,0,rdf_turtle,44
20/02/2020,0,png,36
20/02/2020,0,rdfa,36
20/02/2020,0,json_ld,36
20/02/2020,0,pptx,32
20/02/2020,0,rss,21
20/02/2020,0,fmx3,17
20/02/2020,0,ppt,11
20/02/2020,0,tiff,10
20/02/2020,0,rdf,7
20/02/2020,0,jpeg,6
20/02/2020,0,arc,6
20/02/2020,0,ods,4
20/02/2020,0,tar,3
20/02/2020,0,map_srvc,2
20/02/2020,0,kml,2
20/02/2020,0,gif,2
20/02/2020,0,shp,1
20/02/2020,0,dtd_xml,1
21/02/2020,0,zip,23364
21/02/2020,0,tsv,7661
21/02/2020,0,html,6274
21/02/2020,0,op_datpro,5178
21/02/2020,0,pdf,2220
21/02/2020,0,csv,1740
21/02/2020,0,xml,1503
21/02/2020,0,xls,1088
21/02/2020,0,odf,1019
21/02/2020,0,fmx4,490
21/02/2020,0,xlsx,359
21/02/2020,0,mdb,317
21/02/2020,0,rdf_xml,288
21/02/2020,0,json,172
21/02/2020,0,doc,128
21/02/2020,0,txt,120
21/02/2020,0,map_prvw,115
21/02/2020,0,dbf,94
21/02/2020,0,sparqlq,58
21/02/2020,0,rdf_n_triples,49
21/02/2020,0,rdf_turtle,44
21/02/2020,0,png,36
21/02/2020,0,rdfa,36
21/02/2020,0,json_ld,36
21/02/2020,0,pptx,32
21/02/2020,0,rss,21
21/02/2020,0,fmx3,17
21/02/2020,0,ppt,11
21/02/2020,0,tiff,10
21/02/2020,0,rdf,7
21/02/2020,0,jpeg,6
21/02/2020,0,arc,6
21/02/2020,0,ods,4
21/02/2020,0,tar,3
21/02/2020,0,map_srvc,2
21/02/2020,0,kml,2
21/02/2020,0,gif,2
21/02/2020,0,shp,1
21/02/2020,0,dtd_xml,1
22/02/2020,0,zip,21396
22/02/2020,0,tsv,6677
22/02/2020,0,html,6274
22/02/2020,0,op_datpro,4703
22/02/2020,0,pdf,2220
22/02/2020,0,csv,1740
22/02/2020,0,xml,1503
22/02/2020,0,xls,1088
22/02/2020,0,odf,1019
22/02/2020,0,fmx4,490
22/02/2020,0,xlsx,359
22/02/2020,0,mdb,317
22/02/2020,0,rdf_xml,288
22/02/2020,0,json,172
22/02/2020,0,doc,128
22/02/2020,0,txt,120
22/02/2020,0,map_prvw,115
22/02/2020,0,dbf,94
22/02/2020,0,sparqlq,58
22/02/2020,0,rdf_n_triples,49
22/02/2020,0,rdf_turtle,44
22/02/2020,0,png,36
22/02/2020,0,rdfa,36
22/02/2020,0,json_ld,36
22/02/2020,0,pptx,32
22/02/2020,0,rss,21
22/02/2020,0,fmx3,17
22/02/2020,0,ppt,11
22/02/2020,0,tiff,10
22/02/2020,0,rdf,7
22/02/2020,0,jpeg,6
22/02/2020,0,arc,6
22/02/2020,0,ods,4
22/02/2020,0,tar,3
22/02/2020,0,map_srvc,2
22/02/2020,0,kml,2
22/02/2020,0,gif,2
22/02/2020,0,shp,1
22/02/2020,0,dtd_xml,1
23/02/2020,0,zip,21396
23/02/2020,0,tsv,6677
23/02/2020,0,html,6274
23/02/2020,0,op_datpro,4703
23/02/2020,0,pdf,2220
23/02/2020,0,csv,1740
23/02/2020,0,xml,1503
23/02/2020,0,xls,1088
23/02/2020,0,odf,1019
23/02/2020,0,fmx4,490
23/02/2020,0,xlsx,359
23/02/2020,0,mdb,317
23/02/2020,0,rdf_xml,288
